kol_username,month_start,year_start,month_end,year_end,total_posts_pr,total_posts_nonpr,unique_music_pr,unique_music_nonpr,ttSeller,commerceUser,emoji_count_pr,emoji_count_nonpr,hashtag_count_pr,hashtag_count_nonpr,word_count_no_emoji_hashtag_pr,word_count_no_emoji_hashtag_nonpr,early_morning_pr,pr_ratio_early_morning,early_morning_nonpr,morning_pr,pr_ratio_morning,morning_nonpr,afternoon_pr,pr_ratio_afternoon,afternoon_nonpr,evening_pr,pr_ratio_evening,evening_nonpr,late_night_pr,pr_ratio_late_night,late_night_nonpr,is_weekend_pr,pr_ratio_weekend,is_weekend_nonpr,is_trending_pr,pr_ratio_trending,is_trending_nonpr,duration_pr,duration_nonpr,diggCount_pr,diggCount_nonpr,shareCount_pr,shareCount_nonpr,collectCount_pr,collectCount_nonpr,commentCount_pr,commentCount_nonpr,playCount_pr,playCount_nonpr,isSlideshow_pr,pr_ratio_slideshow,isSlideshow_nonpr,isSponsored_pr,pr_ratio_sponsored,isSponsored_nonpr,e_outlier_pr,pr_ratio_e_outlier,e_outlier_nonpr,follower_change_in_input_window,pr_engagement_rate_input,pr_post_ratio,female_percent,vietnam_follower,EngagementRateOnPRPost_target
halinhofficial,3,2024,5,2024,22,9,14,8,False,False,18,7,133,38,192,147,0,0.0,0,1,0.0454545454545454,2,5,0.2272727272727272,3,16,0.7272727272727273,4,0,0.0,0,7,0.3181818181818182,3,4,0.1818181818181818,1,2041,481,3950100,1735200,86404,18354,226247,37414,56282,17819,131700000,43000000,0,0.0,0,0,0.0,0,2,0.0909090909090909,0,92856,0.0327944798785117,0.7096774193548387,85.0,94.0,0.0209884337349397
halinhofficial,4,2024,6,2024,20,15,13,14,False,False,14,8,150,67,275,549,0,0.0,0,1,0.05,4,7,0.35,1,12,0.6,10,0,0.0,0,6,0.3,4,9,0.45,1,1846,931,3402900,2558000,87305,53420,193980,141692,49088,37258,130600000,77300000,0,0.0,1,0,0.0,0,2,0.1,2,190000,0.0285855513016845,0.5714285714285714,85.0,94.0,0.0205830508474576
halinhofficial,5,2024,7,2024,17,15,14,15,False,False,6,6,121,61,290,594,0,0.0,0,1,0.0588235294117647,5,10,0.5882352941176471,1,6,0.3529411764705882,9,0,0.0,0,7,0.4117647058823529,4,14,0.8235294117647058,2,1316,932,2316200,2357600,47381,56822,53469,144892,34038,40241,101300000,76500000,0,0.0,2,0,0.0,0,0,0.0,2,207900,0.0241963277393879,0.53125,85.0,94.0,0.032433495145631
halinhofficial,6,2024,8,2024,17,21,14,21,False,False,3,7,106,62,303,643,0,0.0,0,2,0.1176470588235294,5,10,0.5882352941176471,6,5,0.2941176470588235,9,0,0.0,1,6,0.3529411764705882,4,17,1.0,1,1353,1600,1856300,3944900,54017,86839,43334,261606,49267,49411,99300000,101100000,0,0.0,2,0,0.0,0,0,0.0,1,232900,0.0201703726082578,0.4473684210526316,85.0,94.0,0.0247973189823874
halinhofficial,7,2024,9,2024,18,21,15,21,False,False,4,4,97,46,258,713,0,0.0,0,4,0.2222222222222222,5,8,0.4444444444444444,7,6,0.3333333333333333,8,0,0.0,1,6,0.3333333333333333,7,16,0.8888888888888888,4,1394,1456,2580600,4293100,65170,65586,51992,176548,63954,42665,109800000,90900000,0,0.0,4,0,0.0,0,1,0.0555555555555555,0,187100,0.0251522404371584,0.4615384615384615,85.0,94.0,0.0255428351955307
halinhofficial,8,2024,10,2024,20,22,17,22,False,False,3,4,122,68,354,719,0,0.0,0,4,0.2,4,9,0.45,7,7,0.35,10,0,0.0,1,4,0.2,6,18,0.9,4,1537,1586,3085800,5032700,102701,103407,73971,229765,69571,51826,127700000,109200000,0,0.0,3,0,0.0,0,1,0.05,0,212700,0.026092740798747,0.4761904761904761,85.0,94.0,0.0169780236486486
halinhofficial,11,2024,1,2025,21,18,21,18,False,False,17,7,134,68,337,230,0,0.0,0,1,0.0476190476190476,2,8,0.3809523809523809,2,12,0.5714285714285714,14,0,0.0,0,7,0.3333333333333333,6,21,1.0,3,1475,1341,2489500,4358400,230156,95405,57858,268440,56452,47003,130800000,93500000,0,0.0,1,0,0.0,0,2,0.0952380952380952,2,164099,0.0216664067278287,0.5384615384615384,85.0,94.0,0.0182000146842878
halinhofficial,12,2024,2,2025,11,20,11,20,False,False,3,8,69,99,145,170,0,0.0,0,1,0.0909090909090909,1,3,0.2727272727272727,3,7,0.6363636363636364,15,0,0.0,1,4,0.3636363636363636,5,11,1.0,3,692,1802,928500,5129600,33674,121063,16824,342657,26101,43784,59200000,107100000,0,0.0,0,0,0.0,0,0,0.0,3,97399,0.0169780236486486,0.3548387096774194,85.0,94.0,0.0254572222222222
halinhofficial,1,2025,3,2025,11,21,10,21,False,False,0,8,49,99,98,163,0,0.0,0,4,0.3636363636363636,1,6,0.5454545454545454,4,1,0.0909090909090909,14,0,0.0,2,4,0.3636363636363636,6,6,0.5454545454545454,3,991,1769,1095600,5256500,79913,159488,42545,429201,21363,47210,68100000,112200000,0,0.0,0,0,0.0,0,2,0.1818181818181818,3,51865,0.0182000146842878,0.34375,85.0,94.0,0.0234300589970501
yendan7,1,2024,3,2024,6,19,6,17,False,False,7,17,42,135,75,167,0,0.0,0,2,0.3333333333333333,1,3,0.5,13,1,0.1666666666666666,4,0,0.0,1,3,0.5,5,3,0.5,10,395,1053,59540,408514,616,2963,3481,44631,554,3055,9174400,10832900,0,0.0,0,0,0.0,0,0,0.0,2,75729,0.0069967518311824,0.24,85.0,92.0,0.024012854965191
yendan7,2,2024,4,2024,9,20,9,17,False,False,10,16,46,134,188,285,0,0.0,0,3,0.3333333333333333,1,3,0.3333333333333333,14,2,0.2222222222222222,3,1,0.1111111111111111,2,4,0.4444444444444444,8,3,0.3333333333333333,5,618,1324,139463,474113,911,3916,5261,45786,833,3753,6931900,12772400,0,0.0,1,0,0.0,0,0,0.0,1,75729,0.0211295604379751,0.3103448275862069,85.0,92.0,0.0304845040617106
yendan7,3,2024,5,2024,34,18,32,14,False,False,41,18,227,115,882,344,0,0.0,0,4,0.1176470588235294,0,16,0.4705882352941176,14,13,0.3823529411764705,3,1,0.0294117647058823,1,9,0.2647058823529412,9,13,0.3823529411764705,2,1643,1125,433518,444946,2791,3063,11236,40426,4525,3112,19658500,11738300,0,0.0,2,0,0.0,0,1,0.0294117647058823,2,59595,0.0229961594221329,0.6538461538461539,85.0,92.0,0.0362177298707276
yendan7,4,2024,6,2024,45,15,41,14,False,False,61,21,278,83,1094,351,0,0.0,0,7,0.1555555555555555,1,19,0.4222222222222222,9,16,0.3555555555555555,4,3,0.0666666666666666,1,14,0.3111111111111111,7,17,0.3777777777777777,3,2011,781,575847,257326,3029,2032,12360,10542,5066,2537,24471100,8243200,0,0.0,3,0,0.0,0,2,0.0444444444444444,1,42697,0.0243676009660374,0.75,85.0,92.0,0.0294532380642081
yendan7,7,2024,9,2024,12,62,11,49,False,False,18,39,35,360,167,910,0,0.0,0,0,0.0,17,9,0.75,21,3,0.25,23,0,0.0,1,4,0.3333333333333333,19,2,0.1666666666666666,9,417,2074,466995,6007030,2923,45196,10799,156897,2414,25843,15804600,138381500,0,0.0,1,0,0.0,0,1,0.0833333333333333,4,102314,0.0305690115535983,0.1621621621621621,85.0,92.0,0.0301402555400938
yendan7,8,2024,10,2024,10,85,10,64,False,False,16,55,24,484,151,1143,0,0.0,0,0,0.0,19,7,0.7,37,3,0.3,29,0,0.0,0,4,0.4,22,2,0.2,10,308,2983,375441,9865617,2550,93106,8555,265263,2169,52085,13197700,220738300,0,0.0,2,0,0.0,0,2,0.2,5,143000,0.0294532380642081,0.1052631578947368,85.0,92.0,0.0135338743824982
yendan7,9,2024,11,2024,13,81,13,62,False,False,22,58,42,434,217,1183,0,0.0,0,2,0.1538461538461538,17,4,0.3076923076923077,35,5,0.3846153846153846,29,2,0.1538461538461538,0,4,0.3076923076923077,19,5,0.3846153846153846,9,586,2836,491567,7509454,40786,67615,11362,194429,4268,42994,18181100,162190100,0,0.0,3,0,0.0,0,2,0.1538461538461538,4,128100,0.0301402555400938,0.1382978723404255,85.0,92.0,0.0468366199619443
yendan7,10,2024,12,2024,14,51,14,44,False,False,22,47,44,234,245,774,0,0.0,0,2,0.1428571428571428,5,4,0.2857142857142857,29,5,0.3571428571428571,17,3,0.2142857142857142,0,4,0.2857142857142857,11,6,0.4285714285714285,8,637,1798,498401,5114075,41387,56691,11528,139344,4338,32704,18747900,107920600,0,0.0,2,0,0.0,0,2,0.1428571428571428,1,107100,0.0296381994783415,0.2153846153846154,85.0,92.0,0.0817980681818181
yendan7,11,2024,1,2025,19,34,19,32,False,False,28,37,62,124,340,442,0,0.0,0,4,0.2105263157894736,5,5,0.2631578947368421,15,7,0.3684210526315789,14,3,0.1578947368421052,0,7,0.3684210526315789,10,8,0.4210526315789473,6,934,1436,602281,1851740,42214,27054,14368,170796,5096,10831,21060300,35970600,0,0.0,1,0,0.0,0,3,0.1578947368421052,5,94500,0.0315265689472609,0.3584905660377358,85.0,92.0,0.0323334371801148
yendan7,12,2024,2,2025,7,35,7,31,False,False,6,37,23,147,138,400,0,0.0,0,3,0.4285714285714285,5,1,0.1428571428571428,13,2,0.2857142857142857,17,1,0.1428571428571428,0,3,0.4285714285714285,8,3,0.4285714285714285,4,374,2071,799714,3067678,13028,49207,19506,218389,3551,15550,11679200,56723500,0,0.0,1,0,0.0,0,1,0.1428571428571428,2,71922,0.0715630351393931,0.1666666666666666,85.0,92.0,0.0215157575757575
yendan7,1,2025,3,2025,10,37,10,32,False,False,11,34,39,147,157,406,0,0.0,0,3,0.3,6,3,0.3,13,4,0.4,18,0,0.0,0,4,0.4,9,2,0.2,3,673,2313,863111,3389132,12811,56333,21018,229907,3838,19923,13359300,63625400,0,0.0,1,0,0.0,0,2,0.2,3,64108,0.0674270358476866,0.2127659574468085,85.0,92.0,0.0250544395924308
minzy.in.kr,5,2024,7,2024,0,63,0,63,False,False,0,27,0,680,0,944,0,0.0,0,0,0.0,0,0,0.0,6,0,0.0,57,0,0.0,0,0,0.0,17,0,0.0,6,0,3527,0,1277658,0,40140,0,265903,0,6191,0,31780500,0,0.0,0,0,0.0,0,0,0.0,6,26443,0.0,0.0,85.0,87.0,0.0248016758922291
minzy.in.kr,6,2024,8,2024,0,58,0,58,False,False,0,21,0,663,0,572,0,0.0,0,0,0.0,0,0,0.0,7,0,0.0,51,0,0.0,0,0,0.0,19,0,0.0,3,0,3279,0,727171,0,23574,0,174810,0,6216,0,21337000,0,0.0,0,0,0.0,0,0,0.0,5,23112,0.0,0.0,85.0,87.0,0.0374134790528233
minzy.in.kr,7,2024,9,2024,3,52,3,52,False,False,1,19,37,612,7,426,0,0.0,0,0,0.0,1,0,0.0,6,3,1.0,45,0,0.0,0,0,0.0,17,0,0.0,2,206,3003,68401,541556,2025,17287,10507,109644,166,6254,3269900,16595800,0,0.0,0,0,0.0,0,0,0.0,4,20243,0.0248016758922291,0.0545454545454545,85.0,87.0,0.0335116058934891
minzy.in.kr,8,2024,10,2024,4,50,4,50,False,False,1,26,49,630,7,395,0,0.0,0,0,0.0,1,0,0.0,3,4,1.0,46,0,0.0,0,0,0.0,13,0,0.0,3,277,3218,87601,334631,2544,10686,15386,58597,216,5139,3928700,12015900,0,0.0,0,0,0.0,0,1,0.25,3,19414,0.0269165372769618,0.074074074074074,85.0,87.0,0.0089800735327493
minzy.in.kr,9,2024,11,2024,10,42,10,42,False,False,5,20,140,553,49,308,0,0.0,0,0,0.0,1,1,0.1,1,9,0.9,40,0,0.0,0,1,0.1,10,0,0.0,2,704,2889,214778,233686,5852,8704,47390,40359,580,3452,8788300,8705600,0,0.0,0,0,0.0,0,0,0.0,2,16740,0.0305633626526176,0.1923076923076923,85.0,87.0,0.0097096810422282
minzy.in.kr,10,2024,12,2024,12,41,12,41,False,False,4,17,184,596,48,295,0,0.0,0,0,0.0,0,1,0.0833333333333333,4,11,0.9166666666666666,37,0,0.0,0,2,0.1666666666666666,10,0,0.0,1,891,2995,164065,286715,4259,12568,38468,52979,493,2608,7721500,10444700,0,0.0,0,0,0.0,0,2,0.1666666666666666,4,17057,0.0268451725700964,0.2264150943396226,85.0,87.0,0.0185632575840904
minzy.in.kr,11,2024,1,2025,15,37,15,37,False,False,4,9,243,561,48,185,0,0.0,0,0,0.0,0,1,0.0666666666666666,6,14,0.9333333333333332,31,0,0.0,0,3,0.2,10,0,0.0,1,1106,2737,159273,243733,4207,10860,35944,43930,504,1591,8843500,8953000,0,0.0,0,0,0.0,0,2,0.1333333333333333,4,16167,0.0226073387233561,0.2884615384615384,85.0,87.0,0.0146499787865931
minzy.in.kr,12,2024,2,2025,14,37,14,37,False,False,0,9,230,538,19,177,0,0.0,0,0,0.0,0,0,0.0,6,14,1.0,31,0,0.0,0,2,0.1428571428571428,11,0,0.0,3,1137,2686,102085,219689,2939,8720,16159,38460,275,1447,8529600,8562800,0,0.0,0,0,0.0,0,2,0.1428571428571428,3,13258,0.0142395891952729,0.2745098039215686,85.0,87.0,0.0117910309754969
minzy.in.kr,1,2025,3,2025,13,36,13,36,False,False,1,9,201,461,31,147,0,0.0,0,0,0.0,0,0,0.0,3,13,1.0,33,0,0.0,0,2,0.1538461538461538,8,0,0.0,3,1105,2595,92725,264337,2750,7581,16287,36425,271,1014,7033600,10433800,0,0.0,0,0,0.0,0,2,0.1538461538461538,3,10247,0.015928258644222,0.2653061224489796,85.0,87.0,0.0110398926129451
hannaholala,1,2024,3,2024,34,23,34,22,False,True,0,1,40,26,514,384,0,0.0,0,8,0.2352941176470588,3,7,0.2058823529411764,5,19,0.5588235294117647,15,0,0.0,0,11,0.3235294117647059,4,10,0.2941176470588235,7,3187,1117,508527,295858,8511,2498,21506,8344,6422,2608,64937600,9551600,0,0.0,2,0,0.0,0,1,0.0294117647058823,1,55000,0.008392148770512,0.5964912280701754,82.0,93.0,0.0127594960607421
hannaholala,2,2024,4,2024,36,23,36,22,False,True,0,1,40,27,546,352,0,0.0,0,5,0.1388888888888889,2,10,0.2777777777777778,6,21,0.5833333333333334,14,0,0.0,1,12,0.3333333333333333,6,10,0.2777777777777778,3,3270,1216,616139,317423,11809,6042,26689,13150,7019,3033,58769900,9262000,0,0.0,2,0,0.0,0,3,0.0833333333333333,1,57000,0.011258416298139,0.6101694915254238,82.0,93.0,0.026674544832195
hannaholala,3,2024,5,2024,53,14,53,13,False,True,0,1,55,14,791,165,0,0.0,0,8,0.1509433962264151,0,20,0.3773584905660377,5,24,0.4528301886792453,7,1,0.0188679245283018,2,17,0.320754716981132,5,13,0.2452830188679245,1,4900,816,909075,152939,22440,4740,46599,7530,14063,1941,75942700,4419000,0,0.0,1,0,0.0,0,4,0.0754716981132075,2,63000,0.0130648107059664,0.7910447761194029,82.0,93.0,0.0380209038273554
hannaholala,4,2024,6,2024,51,18,51,17,False,True,1,2,55,17,708,587,0,0.0,0,7,0.1372549019607843,0,18,0.3529411764705882,6,24,0.4705882352941176,10,2,0.0392156862745098,2,15,0.2941176470588235,8,14,0.2745098039215686,2,4923,1119,1017902,258291,26621,7603,49517,12605,15893,3289,73758400,6915300,0,0.0,2,0,0.0,0,3,0.0588235294117647,0,64000,0.015048225015727,0.7391304347826086,82.0,93.0,0.0203516714290632
hannaholala,5,2024,7,2024,43,24,43,23,False,True,1,3,46,28,556,822,0,0.0,0,7,0.1627906976744186,1,16,0.3720930232558139,7,18,0.4186046511627907,13,2,0.0465116279069767,3,13,0.3023255813953488,8,12,0.2790697674418604,3,4013,1486,852521,445392,21637,7369,40320,13873,14063,5588,54125200,11773400,0,0.0,4,0,0.0,0,1,0.0232558139534883,1,61000,0.0171554285249754,0.6417910447761194,82.0,93.0,0.0232992573400202
hannaholala,6,2024,8,2024,33,25,33,24,False,True,2,2,37,32,409,821,0,0.0,0,8,0.2424242424242424,3,10,0.303030303030303,6,13,0.3939393939393939,12,2,0.0606060606060606,4,7,0.2121212121212121,9,8,0.2424242424242424,2,2605,1498,735485,475458,13104,11071,24773,17186,9761,5718,32358200,12515800,0,0.0,3,0,0.0,0,1,0.0303030303030303,1,55000,0.0242016861259278,0.5689655172413793,82.0,93.0,0.0198800661289514
hannaholala,7,2024,9,2024,41,23,41,22,False,True,2,2,48,29,839,716,0,0.0,0,7,0.1707317073170731,4,13,0.3170731707317073,5,18,0.4390243902439024,10,3,0.073170731707317,4,10,0.2439024390243902,7,7,0.1707317073170731,1,3239,1157,919371,370815,18737,8311,41625,12137,21032,4753,43476900,10320300,0,0.0,4,0,0.0,0,0,0.0,1,60000,0.0230183154732743,0.640625,82.0,93.0,0.0165663066637278
hannaholala,8,2024,10,2024,49,19,49,19,False,True,2,1,55,18,985,481,0,0.0,0,7,0.1428571428571428,3,13,0.2653061224489796,4,26,0.5306122448979592,5,3,0.0612244897959183,7,12,0.2448979591836734,6,9,0.1836734693877551,1,3843,882,1194913,245146,25083,6896,51788,9148,24679,3534,60778100,7109900,0,0.0,3,0,0.0,0,2,0.0408163265306122,3,63000,0.0213310880070288,0.7205882352941176,82.0,93.0,0.0278638522652239
hannaholala,9,2024,11,2024,49,23,49,23,False,True,1,2,57,20,965,530,0,0.0,0,5,0.1020408163265306,2,11,0.2244897959183673,7,29,0.5918367346938775,8,4,0.0816326530612244,6,11,0.2244897959183673,9,11,0.2244897959183673,3,4064,1098,1274815,368873,29651,7490,61594,11425,26678,8785,70571900,9851400,0,0.0,3,0,0.0,0,1,0.0204081632653061,2,66000,0.0197350220130108,0.6805555555555556,82.0,93.0,0.0294617824181306
hannaholala,10,2024,12,2024,48,32,48,32,False,True,3,1,55,31,773,324,0,0.0,0,4,0.0833333333333333,2,11,0.2291666666666666,9,28,0.5833333333333334,13,5,0.1041666666666666,8,11,0.2291666666666666,11,17,0.3541666666666667,10,3894,2083,1509594,860233,36233,16068,65737,28180,21138,12317,75352400,21190900,1,0.0208333333333333,2,0,0.0,0,1,0.0208333333333333,4,69000,0.0216675513984956,0.6,82.0,93.0,0.0213841797889047
hannaholala,11,2024,1,2025,42,43,42,43,False,True,4,5,50,43,686,919,0,0.0,0,4,0.0952380952380952,5,10,0.238095238095238,11,22,0.5238095238095238,24,6,0.1428571428571428,3,11,0.2619047619047619,14,18,0.4285714285714285,17,3566,2709,1516011,1384783,39257,24121,72970,43043,21031,16207,69422900,29077000,1,0.0238095238095238,3,0,0.0,0,2,0.0476190476190476,6,72000,0.0237568439232587,0.4941176470588235,82.0,93.0,0.0338300782467734
hannaholala,12,2024,2,2025,44,43,44,43,False,True,5,4,48,44,799,983,0,0.0,0,2,0.0454545454545454,4,10,0.2272727272727272,10,28,0.6363636363636364,26,4,0.0909090909090909,3,12,0.2727272727272727,12,24,0.5454545454545454,19,3909,2926,2339038,1462505,57017,32779,104141,56255,24339,15107,104220300,30914500,1,0.0227272727272727,3,0,0.0,0,3,0.0681818181818181,6,74000,0.0242230640287928,0.5057471264367817,82.0,93.0,0.0369616227083145
hannaholala,1,2025,3,2025,37,44,37,44,False,True,4,5,38,45,632,982,0,0.0,0,2,0.054054054054054,5,11,0.2972972972972973,10,23,0.6216216216216216,27,1,0.027027027027027,2,9,0.2432432432432432,16,19,0.5135135135135135,14,3418,2668,2387051,1423911,61820,32409,131534,53679,27383,17549,101713300,31016600,0,0.0,2,0,0.0,0,2,0.054054054054054,5,72000,0.0256386136326321,0.4567901234567901,82.0,93.0,0.0220047460010546
thangmakeup,6,2024,8,2024,19,59,12,46,False,False,19,57,35,18,167,363,0,0.0,0,0,0.0,0,6,0.3157894736842105,25,13,0.6842105263157895,34,0,0.0,0,7,0.3684210526315789,21,1,0.0526315789473684,5,852,2739,93921,1380840,3255,59452,10510,158857,914,9735,6355700,30729200,0,0.0,0,0,0.0,0,1,0.0526315789473684,8,36200,0.0170870242459524,0.2435897435897435,92.0,89.0,0.0101420578721916
thangmakeup,7,2024,9,2024,20,65,10,45,False,False,20,64,36,18,175,405,0,0.0,0,0,0.0,1,4,0.2,32,16,0.8,32,0,0.0,0,7,0.35,22,0,0.0,8,911,3682,87709,1732545,3128,81766,9822,261606,871,11637,6316000,38823200,0,0.0,0,0,0.0,0,2,0.1,7,36200,0.0160750474984167,0.2352941176470588,92.0,89.0,0.0144696894533187
thangmakeup,8,2024,10,2024,20,77,9,49,False,False,20,76,42,25,171,494,0,0.0,0,0,0.0,3,1,0.05,32,18,0.9,42,1,0.05,0,2,0.1,27,0,0.0,8,957,4519,47285,2175490,1726,100662,6528,422689,702,13218,5023700,50270700,0,0.0,0,0,0.0,0,1,0.05,9,66300,0.0111951350598164,0.2061855670103092,92.0,89.0,0.0201034094399508
thangmakeup,9,2024,11,2024,21,68,8,43,False,False,21,69,35,30,185,451,0,0.0,0,0,0.0,3,1,0.0476190476190476,26,18,0.8571428571428571,39,2,0.0952380952380952,0,2,0.0952380952380952,24,0,0.0,6,1177,3597,54026,1579460,2021,67511,8441,342120,870,7539,5225800,34281600,0,0.0,0,0,0.0,0,1,0.0476190476190476,6,68700,0.0125067932182632,0.2359550561797752,92.0,89.0,0.0491489361702127
thangmakeup,10,2024,12,2024,22,57,6,30,False,False,22,57,38,42,190,433,1,0.0454545454545454,0,0,0.0,3,1,0.0454545454545454,14,18,0.8181818181818182,40,2,0.0909090909090909,0,2,0.0909090909090909,24,0,0.0,4,1339,2929,59683,916665,2028,39339,9493,218337,802,4386,5280300,20983000,0,0.0,0,0,0.0,0,2,0.0909090909090909,7,59200,0.0136367251860689,0.2784810126582278,92.0,89.0,0.0124804241938467
thangmakeup,11,2024,1,2025,17,45,7,20,False,False,18,47,31,40,156,355,1,0.0588235294117647,0,0,0.0,1,2,0.1176470588235294,10,13,0.7647058823529411,34,1,0.0588235294117647,0,3,0.1764705882352941,18,0,0.0,5,1093,2691,189331,299588,5387,12720,18657,39980,824,1663,6357700,6126900,0,0.0,0,0,0.0,0,3,0.1764705882352941,7,38900,0.0336912720008808,0.2741935483870967,92.0,89.0,0.0095348422741044
thangmakeup,12,2024,2,2025,15,43,8,19,False,False,16,47,30,39,137,340,1,0.0666666666666666,0,0,0.0,1,4,0.2666666666666666,7,10,0.6666666666666666,35,0,0.0,0,2,0.1333333333333333,17,0,0.0,6,831,3095,183305,435909,5207,32698,16091,48564,670,2719,5963800,8360200,0,0.0,0,0,0.0,0,2,0.1333333333333333,3,38200,0.0344198329923874,0.2586206896551724,92.0,89.0,0.0123279924599434
thangmakeup,1,2025,3,2025,13,41,9,21,False,False,14,46,26,28,126,298,0,0.0,0,1,0.0769230769230769,0,5,0.3846153846153846,8,7,0.5384615384615384,33,0,0.0,0,2,0.1538461538461538,14,0,0.0,5,688,2784,171265,522217,4838,41616,14282,36743,603,2994,5548200,12229300,0,0.0,0,0,0.0,0,3,0.2307692307692307,3,47700,0.0344234166035831,0.2407407407407407,92.0,89.0,0.0083144614524358
chaubui,1,2024,3,2024,5,33,5,31,False,False,2,25,30,140,67,299,0,0.0,1,0,0.0,3,2,0.4,11,3,0.6,8,0,0.0,10,1,0.2,15,1,0.2,14,307,703,99505,2671935,1193,17441,2328,41473,572,12650,31999800,42473700,0,0.0,6,0,0.0,0,1,0.2,4,7343,0.0032374577341108,0.131578947368421,,,0.0246348419094854
chaubui,3,2024,5,2024,7,42,7,39,False,False,3,38,27,201,81,445,0,0.0,1,0,0.0,4,2,0.2857142857142857,11,5,0.7142857142857143,16,0,0.0,10,1,0.1428571428571428,16,1,0.1428571428571428,9,324,1175,113741,2374552,1150,27761,2747,36727,586,12486,25184800,40406500,0,0.0,2,0,0.0,0,0,0.0,8,12042,0.0046942600298592,0.1428571428571428,,,0.0035393220338983
chaubui,4,2024,6,2024,4,41,4,38,False,False,2,37,11,190,42,588,0,0.0,0,0,0.0,3,1,0.25,9,3,0.75,19,0,0.0,10,1,0.25,10,1,0.25,6,200,1659,41034,1805744,266,41626,769,30048,152,9322,2014200,32354500,0,0.0,2,0,0.0,0,1,0.25,7,11456,0.0209616721278919,0.0888888888888888,,,0.0055314285714285
chaubui,5,2024,7,2024,3,30,3,28,False,False,1,29,8,139,35,462,0,0.0,0,0,0.0,4,0,0.0,5,3,1.0,13,0,0.0,8,1,0.3333333333333333,10,2,0.6666666666666666,5,123,1267,58723,1521310,459,39826,1231,34627,205,9252,7513000,30651000,0,0.0,1,0,0.0,0,0,0.0,5,8518,0.0080684147477705,0.0909090909090909,,,0.0066034782608695
chaubui,6,2024,8,2024,2,30,2,29,False,False,1,34,6,126,35,745,0,0.0,0,1,0.5,3,0,0.0,4,1,0.5,18,0,0.0,5,0,0.0,10,2,1.0,4,73,1674,27487,1740035,306,49965,725,43243,108,9186,7300000,31409900,0,0.0,2,0,0.0,0,0,0.0,5,8519,0.0039213698630136,0.0625,,,0.0088844929675136
chaubui,7,2024,9,2024,3,48,3,48,False,False,1,54,10,207,47,812,0,0.0,2,1,0.3333333333333333,5,0,0.0,8,2,0.6666666666666666,29,0,0.0,4,0,0.0,12,2,0.6666666666666666,16,168,2125,42187,1923407,420,31886,1079,41468,128,7304,9600000,34104200,0,0.0,2,0,0.0,0,0,0.0,4,11750,0.0045639583333333,0.0588235294117647,,,0.0041808064516129
chaubui,8,2024,10,2024,7,60,7,59,False,False,9,73,27,256,197,1193,0,0.0,2,1,0.1428571428571428,4,1,0.1428571428571428,11,4,0.5714285714285714,35,1,0.1428571428571428,8,1,0.1428571428571428,15,4,0.5714285714285714,28,512,2731,118295,2930368,1286,82914,2943,49610,339,13928,14947800,46600200,1,0.1428571428571428,2,0,0.0,0,0,0.0,8,14395,0.0082194704237412,0.1044776119402985,,,0.0191457220992316
chaubui,9,2024,11,2024,7,54,7,53,False,False,12,65,27,228,192,856,0,0.0,2,0,0.0,4,2,0.2857142857142857,9,4,0.5714285714285714,30,1,0.1428571428571428,9,2,0.2857142857142857,12,3,0.4285714285714285,29,590,2368,135308,2243957,1499,70045,3843,36074,390,11989,19747800,36100800,1,0.1428571428571428,1,0,0.0,0,0,0.0,7,13219,0.0071420613941806,0.1147540983606557,,,0.005362037037037
chaubui,11,2024,1,2025,4,36,4,36,False,False,7,36,14,61,57,552,0,0.0,0,2,0.5,2,1,0.25,8,1,0.25,19,0,0.0,7,1,0.25,9,1,0.25,11,384,1827,66382,871992,598,16958,2299,13915,299,10166,12367900,29791800,0,0.0,1,0,0.0,0,0,0.0,3,8652,0.0056256923163997,0.1,,,0.015140625
tnhadinh,1,2024,3,2024,4,15,4,15,False,False,1,8,18,39,49,174,0,0.0,0,2,0.5,5,1,0.25,8,1,0.25,2,0,0.0,0,0,0.0,2,2,0.5,4,450,1312,25579,259718,545,839,1896,8399,603,1218,2630700,6571200,0,0.0,0,1,0.25,0,1,0.25,0,184,0.010880374044931,0.2105263157894736,,,0.0219093478046928
tnhadinh,2,2024,4,2024,5,35,5,35,False,False,0,18,20,86,60,331,0,0.0,0,3,0.6,4,0,0.0,25,2,0.4,5,0,0.0,1,1,0.2,9,1,0.2,8,574,3006,17309,671733,331,3988,1224,37548,246,3469,1158100,15294300,0,0.0,2,0,0.0,0,0,0.0,5,358,0.0165011657024436,0.125,,,0.0169087146263553
tnhadinh,3,2024,5,2024,14,54,14,54,False,False,3,22,50,135,155,537,0,0.0,0,5,0.3571428571428571,7,6,0.4285714285714285,35,3,0.2142857142857142,11,0,0.0,1,5,0.3571428571428571,13,1,0.0714285714285714,12,1429,5204,156885,1008809,1937,7793,11024,79660,1401,5562,8136100,24194400,0,0.0,2,0,0.0,0,2,0.1428571428571428,8,579,0.0210477993141677,0.2058823529411764,,,0.0358615595075239
